"C:\Program Files (x86)\JetBrains\PyCharm 2016.1.4\bin\runnerw.exe" C:\Python27\python.exe C:/Users/diego/OneDrive/Projetos/sistema_contabil/manage.py runserver localhost:8000
[04/Dec/2016 02:09:58] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:09:58] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:09:58] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:09:58] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:09:58] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:09:58] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[04/Dec/2016 02:11:22] "GET /entidade/adicionar/ HTTP/1.1" 200 267565
[04/Dec/2016 02:11:49] "GET /entidade/adicionar/ HTTP/1.1" 200 267085
[04/Dec/2016 02:13:32] "GET /entidade/adicionar/ HTTP/1.1" 200 267579
[04/Dec/2016 02:13:37] "GET /entidade/adicionar/ HTTP/1.1" 200 267579
[04/Dec/2016 02:13:37] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:37] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:37] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:13:38] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /entidade/adicionar/ HTTP/1.1" 200 267579
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:49] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:13:50] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[04/Dec/2016 02:14:49] "GET /entidade/adicionar/ HTTP/1.1" 200 267579
[04/Dec/2016 02:14:49] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:49] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:50] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:50] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:50] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:50] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:51] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:52] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:53] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:14:53] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:14:53] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[04/Dec/2016 02:16:41] "GET /entidade/adicionar/ HTTP/1.1" 200 266953
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:16:42] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:16:43] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[04/Dec/2016 02:17:08] "GET /entidade/adicionar/ HTTP/1.1" 200 267085
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:09] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:17:10] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[04/Dec/2016 02:17:38] "GET /entidade/adicionar/ HTTP/1.1" 200 267679
[04/Dec/2016 02:21:05] "GET /entidade/adicionar/ HTTP/1.1" 200 268071
[04/Dec/2016 02:21:05] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:05] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:05] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[04/Dec/2016 02:21:06] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[04/Dec/2016 02:21:07] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
Performing system checks...

System check identified no issues (0 silenced).
December 04, 2016 - 02:23:12
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
Performing system checks...

System check identified no issues (0 silenced).
December 04, 2016 - 02:25:37
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
Performing system checks...

System check identified no issues (0 silenced).
December 04, 2016 - 02:25:53
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
[04/Dec/2016 02:25:54] "GET /entidade/adicionar/ HTTP/1.1" 200 267760
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[04/Dec/2016 02:25:54] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
