"C:\Program Files (x86)\JetBrains\PyCharm 2016.1.4\bin\runnerw.exe" C:\Python27\python.exe C:/Users/diego/OneDrive/Projetos/sistema_contabil/manage.py runserver localhost:8000
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:28] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[26/Jan/2017 15:23:29] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[26/Jan/2017 15:23:29] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[26/Jan/2017 15:23:37] "GET /entidade/adicionar/ HTTP/1.1" 200 280972
[26/Jan/2017 15:30:25] "GET /entidade/adicionar/ HTTP/1.1" 200 281016
[26/Jan/2017 15:31:17] "GET /consultar_cep/29151260/ HTTP/1.1" 200 89
SALVANDO DADOS VEJA:
<QueryDict: {u'regime_desde': [u''], u'inscricao_estadual': [u'ISENTO'], u'regime_apuracao': [u'SIMPLES_NACIONAL'], u'numero_filiais': [u'0'], u'contatos': [u''], u'atividade_desde': [u''], u'inscricao_imovel_rural': [u'ISENTO'], u'complemento': [u''], u'inscricao_municipal': [u'ISENTO'], u'notificacao_envio': [u'N'], u'supervisor_cliente': [u'1'], u'csrfmiddlewaretoken': [u'5V5NFkzRFUzFiwgjWzYxSREL7gpegKDJ'], u'atividade_economica': [u''], u'notificacao_responsavel': [u''], u'codigo_municipio': [u'3201308'], u'inscricao_produtor_rural': [u'ISENTO'], u'nome_razao': [u'teste'], u'inscricao_junta_comercial': [u'ISENTO'], u'bairro': [u'ALTO LAJE'], u'observacoes': [u''], u'numero_endereco': [u''], u'cpf_cnpj': [u'11111111111111'], u'tabela_documentos': [u''], u'cep': [u'29151260'], u'pais': [u'BRASIL'], u'nascimento_fundacao': [u''], u'estado': [u'ES'], u'municipio': [u'CARIACICA'], u'contrato_inicio': [u''], u'apelido_fantasia': [u'teste'], u'natureza_juridica': [u''], u'endereco': [u''], u'responsavel_cliente': [u'1'], u'notificacao_email': [u''], u'contrato_fim': [u'']}>
Endereço: Precisa ser Informado!
[26/Jan/2017 15:31:52] "POST /entidade/adicionar/ HTTP/1.1" 200 281695
[26/Jan/2017 15:32:05] "GET /consultar_cep/29151260/ HTTP/1.1" 200 89
SALVANDO DADOS VEJA:
<QueryDict: {u'regime_desde': [u''], u'inscricao_estadual': [u'ISENTO'], u'regime_apuracao': [u'SIMPLES_NACIONAL'], u'numero_filiais': [u'0'], u'contatos': [u''], u'atividade_desde': [u''], u'inscricao_imovel_rural': [u'ISENTO'], u'complemento': [u''], u'inscricao_municipal': [u'ISENTO'], u'notificacao_envio': [u'N'], u'supervisor_cliente': [u'1'], u'csrfmiddlewaretoken': [u'5V5NFkzRFUzFiwgjWzYxSREL7gpegKDJ'], u'atividade_economica': [u''], u'notificacao_responsavel': [u''], u'codigo_municipio': [u'3201308'], u'inscricao_produtor_rural': [u'ISENTO'], u'nome_razao': [u'teste'], u'inscricao_junta_comercial': [u'ISENTO'], u'bairro': [u''], u'observacoes': [u''], u'numero_endereco': [u''], u'cpf_cnpj': [u'11111111111111'], u'tabela_documentos': [u''], u'cep': [u'29151260'], u'pais': [u'BRASIL'], u'nascimento_fundacao': [u''], u'estado': [u'ES'], u'municipio': [u'CARIACICA'], u'contrato_inicio': [u''], u'apelido_fantasia': [u'teste'], u'natureza_juridica': [u''], u'endereco': [u'RUA DEM\xd3STENES NUNES VIEIRA'], u'responsavel_cliente': [u'1'], u'notificacao_email': [u''], u'contrato_fim': [u'']}>
Bairro: Precisa ser Informado!
[26/Jan/2017 15:32:10] "POST /entidade/adicionar/ HTTP/1.1" 200 281711
[26/Jan/2017 15:33:12] "GET /entidade/adicionar/ HTTP/1.1" 200 281061
[26/Jan/2017 15:33:27] "GET /consultar_cep/29151260/ HTTP/1.1" 200 89
SALVANDO DADOS VEJA:
<QueryDict: {u'regime_desde': [u''], u'inscricao_estadual': [u'ISENTO'], u'regime_apuracao': [u'SIMPLES_NACIONAL'], u'numero_filiais': [u'0'], u'contatos': [u''], u'atividade_desde': [u''], u'inscricao_imovel_rural': [u'ISENTO'], u'complemento': [u''], u'inscricao_municipal': [u'ISENTO'], u'notificacao_envio': [u'N'], u'supervisor_cliente': [u'1'], u'csrfmiddlewaretoken': [u'5V5NFkzRFUzFiwgjWzYxSREL7gpegKDJ'], u'atividade_economica': [u''], u'notificacao_responsavel': [u''], u'codigo_municipio': [u'3201308'], u'inscricao_produtor_rural': [u'ISENTO'], u'nome_razao': [u'teste'], u'inscricao_junta_comercial': [u'ISENTO'], u'bairro': [u'ALTO LAJE'], u'observacoes': [u''], u'numero_endereco': [u''], u'cpf_cnpj': [u'11111111111111'], u'tabela_documentos': [u''], u'cep': [u'29151260'], u'pais': [u''], u'nascimento_fundacao': [u''], u'estado': [u'ES'], u'municipio': [u'CARIACICA'], u'contrato_inicio': [u''], u'apelido_fantasia': [u''], u'natureza_juridica': [u''], u'endereco': [u'RUA DEM\xd3STENES NUNES VIEIRA'], u'responsavel_cliente': [u'1'], u'notificacao_email': [u''], u'contrato_fim': [u'']}>
País: Precisa ser Informado!
[26/Jan/2017 15:33:42] "POST /entidade/adicionar/ HTTP/1.1" 200 281744
[26/Jan/2017 16:32:48] "GET /protocolo/ HTTP/1.1" 200 52919
Performing system checks...

System check identified no issues (0 silenced).
January 26, 2017 - 16:37:41
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
Performing system checks...

System check identified no issues (0 silenced).
January 26, 2017 - 16:37:50
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
Performing system checks...

System check identified no issues (0 silenced).
January 26, 2017 - 16:38:07
Django version 1.9.7, using settings 'sistema_contabil.settings'
Starting development server at http://localhost:8000/
Quit the server with CTRL-BREAK.
olha os dados:  [<entidade: HELDER PASTI>, <entidade: SUPERMERCADO CARONE LTDA>, <entidade: CESAR CUNHA DA CUNHA>, <entidade: DIEGO PASTI>]
[26/Jan/2017 16:38:44] "GET /entidade/cadastro/ HTTP/1.1" 200 36252
[26/Jan/2017 16:38:44] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[26/Jan/2017 16:38:44] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[26/Jan/2017 16:38:45] "GET /arquivos_estaticos/datatable/datatables/media/js/jquery.dataTables.min.js HTTP/1.1" 404 1799
[26/Jan/2017 16:38:45] "GET /arquivos_estaticos/datatable/datatables-plugins/integration/bootstrap/3/dataTables.bootstrap.min.js HTTP/1.1" 404 1877
[26/Jan/2017 16:38:46] "GET /entidade/adicionar/ HTTP/1.1" 200 280672
[26/Jan/2017 16:40:22] "GET /entidade/adicionar/ HTTP/1.1" 200 280720
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:22] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:23] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[26/Jan/2017 16:40:23] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[26/Jan/2017 16:40:37] "GET /entidade/adicionar/ HTTP/1.1" 200 280725
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:38] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[26/Jan/2017 16:40:39] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[26/Jan/2017 16:40:50] "GET /entidade/adicionar/ HTTP/1.1" 200 280710
[26/Jan/2017 16:40:50] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:50] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:50] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:50] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[26/Jan/2017 16:40:51] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[26/Jan/2017 16:41:23] "GET /entidade/adicionar/ HTTP/1.1" 200 280702
[26/Jan/2017 16:41:23] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:23] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[26/Jan/2017 16:41:24] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[26/Jan/2017 16:41:31] "GET /entidade/adicionar/ HTTP/1.1" 200 280702
[26/Jan/2017 16:41:31] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/angular-1.5.8/angular.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/scripts/padrao/controle_componentes.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[26/Jan/2017 16:41:32] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /entidade/adicionar/ HTTP/1.1" 200 280719
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:15] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[26/Jan/2017 16:42:16] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
