"C:\Program Files (x86)\JetBrains\PyCharm 2016.1.4\bin\runnerw.exe" C:\Python27\python.exe C:/Users/diego/OneDrive/Projetos/sistema_contabil/manage.py runserver localhost:8000
[05/Sep/2016 00:49:52] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:52] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:52] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:49:52] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:49:52] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:52] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:53] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:53] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:53] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:49:53] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:49:53] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:50:38] "GET /entidade/adicionar/ HTTP/1.1" 200 356994
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:38] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:50:39] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:50:51] "GET /entidade/adicionar/ HTTP/1.1" 200 356994
[05/Sep/2016 00:50:51] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:51] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:51] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:51] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:51] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:51] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:52] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:50:53] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:50:53] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:51:19] "GET /entidade/adicionar/ HTTP/1.1" 200 356993
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:20] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:21] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:51:21] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:51:31] "GET /entidade/adicionar/ HTTP/1.1" 200 356994
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:31] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:32] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:32] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:32] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:32] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:32] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:51:33] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:51:41] "GET /entidade/adicionar/ HTTP/1.1" 200 356994
[05/Sep/2016 00:51:41] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:41] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:41] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:41] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:41] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:41] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:42] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:43] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:43] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:43] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:43] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:43] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:51:43] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:51:52] "GET /entidade/adicionar/ HTTP/1.1" 200 356994
[05/Sep/2016 00:51:52] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:52] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:52] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:52] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:52] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:51:53] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:52:23] "GET /entidade/adicionar/ HTTP/1.1" 200 356755
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:23] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:52:24] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
GET PAGE
[05/Sep/2016 00:52:53] "GET /entidade/adicionar/ HTTP/1.1" 200 356700
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:54] "GET /arquivos_estaticos/scripts/mask.js HTTP/1.1" 304 0
[05/Sep/2016 00:52:55] "GET /arquivos_estaticos/imagens/logo.png HTTP/1.1" 304 0
[05/Sep/2016 00:52:55] "GET /arquivos_estaticos/imagens/avatar5.png HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /entidade/adicionar/ HTTP/1.1" 200 356687
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/jquery/jquery-2.2.0.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/icones/css/font-awesome.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/adminlte/css/AdminLTE.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/adminlte/css/skins/skin-blue.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/css/dataTables.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/datatable/plugins/responsivo/Responsive-2.0.2/css/responsive.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/css/select.bootstrap.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/jquery.dataTables.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/datatable/DataTables-1.10.11/js/dataTables.bootstrap.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/datatable/plugins/select/Select-1.1.2/js/dataTables.select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/jquery/jquery-ui-1.11.4/jquery-ui.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.css HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/jquery/jquery-editable-select/jquery.editable-select.min.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/scripts/padrao/controle_botoes.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/scripts/protocolo/protocolo.js HTTP/1.1" 304 0
[05/Sep/2016 00:53:33] "GET /arquivos_estaticos/adminlte/js/app.min.js HTTP/1.1" 304 0
